3.571;0;0;0.22;12.1;0;42;25.9;2;0;0;0
3.582;0;0;0.22;12.1;0;42;25.9;2;0;0;0
3.602;0;0;0.2;12.1;0;42;25.9;1.9;0;0;0
3.61;0;0;0.22;12.1;0;42;26.1;2;0;0;0
3.623;0;0;0.24;12.1;0;42;26;2;0;0;0
3.643;0;0;0.22;12.1;0;42;26;2;0;0;0
3.65;0;0;0.23;12.1;0;42.1;26.2;1.9;0;0;0
3.665;0;0;0.21;12.1;0;42;26.4;1.9;0;0;0
3.702;0;0;0.27;12.1;0;42;26.2;2;0;0;0
3.721;0;0;0.27;12.1;0;42;26.2;2;0;0;0
3.732;0;0;0.19;12.1;0;42;26.4;2;0;0;0
3.748;0;0;0.21;12.1;0;42;26.6;2;0;0;0
3.768;0;0;0.24;12.1;0;42;26.8;2;0;0;0
3.776;0;0;0.23;12.1;0;42;26.8;2;0;0;0
3.789;0;0;0.2;12.1;0;42;26.7;2;0;0;0
3.811;0;0;0.23;12.1;0;42;26.6;2;0;0;0
3.83;0;0;0.22;12.1;0;42;26.8;1.9;0;0;0
3.85;0;0;0.2;12.1;0;42;26.9;1.9;0;0;0
3.872;0;0;0.24;12.1;0;42;26.7;1.9;0;0;0
3.89;0;0;0.21;12.1;0;42;26.7;1.9;0;0;0
3.898;0;0;0.24;12.1;0;42;26.8;2;0;0;0
3.916;0;0;0.24;12.1;0;42;26.7;1.9;0;0;0
3.93;0;0;0.26;12.1;0;42;26.5;2;0;0;0
3.937;0;0;0.23;12.1;0;42;26.5;1.9;0;0;0
3.957;0;0;0.24;12.1;0;42;26.4;1.9;0;0;0
3.97;0;0;0.25;12.1;0;42;26.5;2;0;0;0
3.978;0;0;0.22;12.1;0;42;26.6;2;0;0;0
4;0;0;0.25;12.1;0;42;26.5;1.9;0;0;0
4.011;0;0;0.26;12.1;0;42;26.5;1.9;0;0;0
4.02;0;0;0.23;12.1;0;42;26.4;1.9;0;0;0
4.041;0;0;0.25;12.1;0;42;26.3;1.9;0;0;0
4.051;0;0;0.22;12.1;0;42.1;26.5;1.9;0;0;0
4.063;0;0;0.28;12.1;0;42;26.6;1.9;0;0;0
4.084;0;0;0.24;12.1;0;42;26.8;2;0;0;0
4.091;0;0;0.24;12.1;0;42;26.8;1.9;0;0;0
4.105;0;0;0.24;12.1;0;42;26.8;1.9;0;0;0
4.126;0;0;0.25;12.1;0;42.1;27;2;0;0;0
4.131;0;0;0.24;12.1;0;42;27;2;0;0;0
4.147;0;0;0.23;12.1;0;42;26.8;2;0;0;0
4.168;0;0;0.23;12.1;0;42;26.6;1.9;0;0;0
4.174;0;0;0.24;12.1;0;42;26.6;1.9;0;0;0
4.203;0;0;0.2;12.1;0;42.1;26.4;1.9;0;0;0
4.21;0;0;0.24;12.1;0;42;26.4;2;0;0;0
4.222;0;0;0.23;12.1;0;42;26.4;1.9;0;0;0
4.241;0;0;0.22;12.1;0;42;26.3;2;0;0;0
4.25;0;0;0.21;12.1;0;42.1;26.3;1.9;0;0;0
4.262;0;0;0.26;12.1;0;42;26.2;1.9;0;0;0
4.283;0;0;0.22;12.1;0;42;26.3;1.9;0;0;0
4.291;0;0;0.25;12.1;0;42;26.2;2;0;0;0
4.307;0;0;0.2;12.1;0;42.1;26.2;1.9;0;0;0
4.328;0;0;0.23;12.1;0;42;26.1;2;0;0;0
4.337;0;0;0.26;12.1;0;42.1;26.1;1.9;0;0;0
4.349;0;0;0.23;12.1;0;42;26.1;2;0;0;0
4.369;0;0;0.24;12.1;0;42;26;2;0;0;0
4.375;0;0;0.18;12.1;0;42.1;26.1;2;0;0;0
4.389;0;0;0.25;12.1;0;42;26.4;2;0;0;0
4.411;0;0;0.23;12.1;0;42;26.3;2;0;0;0
4.431;0;0;0.23;12.1;0;42;26.2;1.9;0;0;0
4.451;0;0;0.22;12.1;0;42.1;26.1;1.9;0;0;0
4.473;0;0;0.25;12.1;0;42.1;26.1;1.9;0;0;0
4.49;0;0;0.23;12.1;0;42;26.4;1.9;0;0;0
4.498;0;0;0.25;12.1;0;42;26.5;2;0;0;0
4.521;0;0;0.21;12.1;0;42;26.7;2;0;0;0
4.538;0;0;0.25;12.1;0;42;26.6;2;0;0;0
4.546;0;0;0.24;12.1;0;42;26.5;2;0;0;0
4.566;0;0;0.21;12.1;0;42;26.4;1.9;0;0;0
4.571;0;0;0.18;12.1;0;42;26.4;2;0;0;0
4.586;0;0;0.19;12.1;0;42;26.3;1.9;0;0;0
4.608;0;0;0.23;12.1;0;42;26.2;2;0;0;0
4.614;0;0;0.33;12.1;0;42;26.3;1.9;0;0;0
4.629;0;0;0.19;12.1;0;42;26.5;2;0;0;0
4.65;0;0;0.23;12.1;0;42.1;26.4;2;0;0;0
4.692;0;0;0.22;12.1;0;42;26.2;2;0;0;0
4.714;0;0;0.22;12.1;0;42.1;26.1;2;0;0;0
4.731;0;0;0.23;12.1;0;42;26.1;2;0;0;0
4.739;0;0;0.23;12.1;0;42;26.1;1.9;0;0;0
4.759;0;0;0.21;12.1;0;42;26.1;2;0;0;0
4.771;0;0;0.21;12.1;0;42;26;1.9;0;0;0
4.779;0;0;0.21;12.1;0;42;26.1;2;0;0;0
4.801;0;0;0.21;12.1;0;42;26.1;2;0;0;0
4.81;0;0;0.23;12.1;0;42;26.1;1.9;0;0;0
4.822;0;0;0.23;12.1;0;42;26.1;2;0;0;0
4.844;0;0;0.26;12.1;0;42;26.1;1.9;0;0;0
4.865;0;0;0.27;12.1;0;42.1;26;1.9;0;0;0
4.887;0;0;0.22;12.1;0;42;26;1.9;0;0;0
4.892;0;0;0.23;12.1;0;42.1;26;2;0;0;0
4.908;0;0;0.24;12.1;0;42;26;1.9;0;0;0
4.929;0;0;0.22;12.1;0;42;26.3;1.9;0;0;0
4.936;0;0;0.19;12.1;0;42;26.3;2;0;0;0
4.95;0;0;0.24;12.1;0;42;26.2;1.9;0;0;0
4.97;0;0;0.21;12.1;0;42;26.2;2;0;0;0
4.992;0;0;0.23;12.1;0;42;26.1;1.9;0;0;0
5.01;0;0;0.21;12.1;0;42;26.1;2;0;0;0
5.016;0;0;0.24;12.1;0;42;26;2;0;0;0
5.036;0;0;0.22;12.1;0;42;26;2;0;0;0
5.05;0;0;0.22;12.1;0;42;26;2;0;0;0
5.058;0;0;0.25;12.1;0;42;26;2;0;0;0
5.079;0;0;0.25;12.1;0;42;26;2;0;0;0
5.091;0;0;0.23;12.1;0;42;26;2;0;0;0
5.099;0;0;0.23;12.1;0;42;26;1.9;0;0;0
5.12;0;0;0.23;12.1;0;42;25.9;1.9;0;0;0
5.13;0;0;0.23;12.1;0;42.1;25.9;1.9;0;0;0
